Barcode_i	Barcode_j	C_ij.HetDipl	C_ij.NoDrug	C_ij.DMSO	C_ij.MMS	C_ij.4NQO	C_ij.BLMC	C_ij.ZEOC	C_ij.HYDX	C_ij.DXRB	C_ij.CMPT	C_ij.CSPL	GIS_ij.NoDrug	GIS_ij.DMSO	GIS_ij.MMS	GIS_ij.4NQO	GIS_ij.BLMC	GIS_ij.ZEOC	GIS_ij.HYDX	GIS_ij.DXRB	GIS_ij.CMPT	GIS_ij.CSPL	Chromosomal_distance_bp	Remove_by_Chromosomal_distance_or_SameGene	Type_of_gene_i	Type_of_gene_j	SOJ_E_NoMMS	SOJ_E_MMS	SOJ_Class_NoMMS	SOJ_Class_MMS
HO_donor_2	YDL027C_recipient_2	5493	7988	7558	11058	9316	6622	8710	8157	8886	9327	7206	0.30070194	0.31412371	0.588469792	0.437174638	0.239025855	0.44257474	0.378185708	0.364399171	0.399512834	0.234941395	355664	no	Neutral	Neutral	NA	NA	NA	NA
HO_donor_2	CSM3_recipient_1	2104	1245	1156	1296	1094	2076	1847	2060	1447	923	1442	0.140360899	0.140600507	0.182329938	0.14489062	0.256807544	0.202358955	0.294666888	0.188395266	0.119171388	0.199300746	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
HO_donor_2	YFR057W_recipient_1	7296	8475	7391	10372	10470	4224	6381	6223	9369	12292	8101	0.203244955	0.134385725	0.373485708	0.357921861	-0.139123202	-0.057362154	-0.054339717	0.211328941	0.458660719	0.197599747	NA	no	Neutral	Neutral	NA	NA	NA	NA
HO_donor_2	YKR011C_recipient_1	2521	5406	5287	7519	6833	2801	5692	4288	5088	5810	4580	0.561984193	0.600581431	0.953088925	0.793765516	-0.019465038	0.557547668	0.354501338	0.4933868	0.649283634	0.435297554	NA	no	Neutral	Neutral	NA	NA	NA	NA
HO_donor_2	YKR011C_recipient_2	2812	3942	3885	5653	4703	3608	4393	4003	5092	6648	4580	0.261533794	0.296193929	0.576153988	0.391191592	0.206963342	0.317343663	0.305179227	0.463884878	0.715305684	0.439179037	NA	no	Neutral	Neutral	NA	NA	NA	NA
HO_donor_2	YLR179C_recipient_1	2485	4716	5760	6506	7118	4083	3900	5328	6214	5592	5448	0.274362593	0.596534954	0.663315963	0.784280167	0.367947949	0.291420864	0.539281782	0.66909624	0.491381424	0.579620368	NA	no	Neutral	Neutral	NA	NA	NA	NA
HO_donor_2	YLR179C_recipient_2	4073	6367	4946	8544	7036	4743	5190	6220	5629	6845	5738	0.316316724	0.110737825	0.599061182	0.412263883	0.124488977	0.145254277	0.260285489	0.168913496	0.353723567	0.222961549	NA	no	Neutral	Neutral	NA	NA	NA	NA
HO_donor_2	YLR356W_recipient_1	6594	8537	8282	12241	11775	3939	6179	6983	9419	9449	8178	0.257384755	0.291330659	0.53065671	0.43113781	-0.023485912	0.101122794	0.149841084	0.289550169	0.350076994	0.229352129	NA	no	Neutral	Neutral	NA	NA	NA	NA
HO_donor_2	YLR356W_recipient_2	3564	4183	3559	5657	4422	3566	2596	3519	5290	5276	4473	0.335054128	0.280350702	0.539788222	0.349142799	0.213945573	0.143114103	0.179423053	0.488999415	0.509441037	0.353008353	NA	no	Neutral	Neutral	NA	NA	NA	NA
HO_donor_2	CSM3_recipient_2	555	305	291	353	332	436	396	369	281	124	291	0.09431859	0.099610439	0.165471995	0.130152011	0.156956084	0.118999502	0.099893873	0.06702811	0.006650642	0.080863157	NA	no	Neutral	DNA_repair	NA	NA	NA	NA
HO_donor_2	FLO8_recipient_1	3112	3733	3624	5027	4269	3897	4203	3949	3774	5761	4335	0.227222566	0.23866791	0.451720749	0.318116539	0.212507478	0.218586826	0.203269235	0.145359842	0.491811032	0.342362497	NA	no	Neutral	Neutral	NA	NA	NA	NA
HO_donor_2	FLO8_recipient_2	2015	4289	3505	5135	4494	1782	3734	3207	4071	5231	3672	0.526138144	0.279655386	0.641031626	0.443301745	-0.191453353	0.376355426	0.159102481	0.473719062	0.774586006	0.399387949	NA	no	Neutral	Neutral	NA	NA	NA	NA
HO_donor_2	GAL2_recipient_2	3164	5746	5548	7877	6909	3408	6113	6208	6653	7943	5050	0.328640641	0.339855608	0.669426536	0.488848434	0.051647037	0.452715372	0.54160828	0.538186997	0.661093332	0.262478933	NA	no	Neutral	Neutral	NA	NA	NA	NA
MAG1_donor_1	APT2_recipient_1	2503	1996	1950	849	2082	2465	1813	2056	1857	2945	2117	0.233279979	0.268203434	0.123300892	0.262061109	0.309509014	0.076804941	0.184145249	0.185741882	0.404873128	0.282729838	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	GAL2_recipient_1	1429	1487	1423	764	1549	1511	1414	1577	1556	2084	1440	0.171990287	0.16580061	0.160838095	0.231339459	0.190217658	0.108961605	0.212335195	0.222293975	0.367048069	0.198825588	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	HO_recipient_1	2435	3299	3273	1573	3778	1443	4802	2888	2499	4287	2670	0.249623187	0.249003485	0.183387713	0.358473959	-0.194864319	0.479336849	0.209391917	0.102480203	0.482475714	0.170586113	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	HO_recipient_2	2494	3340	3562	1897	3633	2470	4417	2327	3317	5449	3386	0.215802169	0.34453005	0.259365682	0.298399134	0.039670714	0.40923176	-0.042046956	0.238448611	0.59650092	0.234893355	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	MAG1_recipient_1	304	4	4	1	5	2	5	4	4	5	3	-0.546843031	-0.651950688	-0.070469308	-0.495854074	-0.507128032	-0.657031318	-0.515843762	-0.505398347	-0.526970129	-0.48716332	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
MAG1_donor_1	MAL13_recipient_1	2048	1527	1487	752	1835	1393	1705	1624	1629	2490	1516	0.077172672	0.080595335	0.088351813	0.199226908	-0.010607576	0.054585568	0.07580247	0.111495082	0.296787595	0.10480343	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	MMS1_recipient_1	416	242	195	73	141	344	280	322	192	52	320	0.152533476	0.094923369	0.071254946	0.00213169	0.165871928	-0.024339104	0.129613181	0.121295955	-0.056317388	0.208653347	NA	no	DNA_repair	DNA_repair	0.050769	0.129068	ALLEVIATING	ALLEVIATING
MAG1_donor_1	MMS4_recipient_1	652	429	457	154	328	585	531	480	241	119	425	0.049494174	0.061588177	0.068912341	0.013804159	0.186077397	0.053071738	0.080719774	-0.048737339	-0.103964905	0.091986258	NA	no	DNA_repair	DNA_repair	-0.007781	-0.075603	NEUTRAL	AGGRAVATING
MAG1_donor_1	MPH1_recipient_1	528	205	155	15	181	74	290	82	91	180	232	-0.070959583	-0.201944608	-0.066294465	-0.040855569	-0.324993223	-0.290839563	-0.184564873	-0.229783354	-0.265015894	-0.030914469	NA	no	DNA_repair	DNA_repair	-0.010536	-0.179167	NEUTRAL	AGGRAVATING
MAG1_donor_1	MUS81_recipient_1	223	110	143	47	85	152	164	114	24	0	120	0.020745115	0.107200183	0.064175432	0.01921802	0.037585741	0.073355054	0.004547916	-0.126187351	-0.082749175	0.091119619	NA	no	DNA_repair	DNA_repair	0.011532	-0.07036	NEUTRAL	AGGRAVATING
MAG1_donor_1	NGL3_recipient_1	10716	11319	11542	5845	14434	9932	9059	10811	10873	12448	10790	0.180365568	0.188941784	0.162029494	0.290736695	0.146882857	0.057578714	0.173660875	0.200293455	0.260395298	0.196766075	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	CLA4_recipient_1	951	580	600	224	490	434	0	0	0	203	0	0.141007742	0.193744767	0.073202612	0.099292508	-0.006245621	-0.403666875	-0.347462151	-0.246472621	-0.052458778	-0.238192183	NA	no	DNA_repair	DNA_repair	0.057002	-0.040853	ALLEVIATING	AGGRAVATING
MAG1_donor_1	NGL3_recipient_2	1889	2892	2712	1497	3103	1816	2537	2315	2253	3116	2024	0.366073414	0.365015411	0.274966715	0.450077392	0.074119034	0.2237424	0.173847981	0.168550686	0.436214433	0.130022726	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	PSY3_recipient_1	1567	1920	1870	100	1585	1599	2136	1601	1919	1909	1920	0.128903351	0.185862968	-0.10528217	0.134731151	0.180185425	0.178161801	0.127320335	0.19444645	0.152361169	0.189869723	NA	no	DNA_repair	DNA_repair	0.014564	-0.153914	NEUTRAL	AGGRAVATING
MAG1_donor_1	PSY3_recipient_2	4365	3055	2880	15	2640	2618	3908	3341	2787	2941	3011	0.178777122	0.190036907	-0.06719853	0.162616941	0.187451624	0.300138595	0.266817304	0.164396878	0.175720481	0.17424349	NA	no	DNA_repair	DNA_repair	0.014564	-0.153914	NEUTRAL	AGGRAVATING
MAG1_donor_1	RAD18_recipient_1	331	87	73	78	0	165	67	64	103	199	0	-0.030775644	-0.062087046	0.131541438	-0.057379677	0.088251904	-0.140356382	-0.123475656	-0.032010547	0.107733665	-0.221284826	NA	no	DNA_repair	DNA_repair	-0.039077	0.008241	AGGRAVATING	NEUTRAL
MAG1_donor_1	RAD18_recipient_2	1598	555	530	316	55	1312	1424	1101	1181	1617	40	-0.083649491	-0.087043993	0.0950826	-0.055790416	0.226750405	0.221164594	0.148231595	0.176957004	0.259598212	-0.305633387	NA	no	DNA_repair	DNA_repair	-0.039077	0.008241	AGGRAVATING	NEUTRAL
MAG1_donor_1	RAD51_recipient_1	305	114	112	5	102	209	170	210	95	91	128	0.062080416	0.04893392	-0.041396446	0.062063082	0.189944987	0.091586869	0.169771956	0.055462864	0.030007754	0.105742334	103964	no	DNA_repair	DNA_repair	0.009276	-0.184353	NEUTRAL	AGGRAVATING
MAG1_donor_1	RAD52_recipient_1	161	73	59	32	54	159	208	197	93	85	107	0.144969075	0.080429155	0.091390483	0.111939265	0.315258728	0.568010063	0.460406654	0.253944284	0.164660955	0.281353774	NA	no	DNA_repair	DNA_repair	0.00972	-0.055203	NEUTRAL	NEUTRAL
MAG1_donor_1	RAD54_recipient_1	166	46	45	5	32	194	173	162	93	40	87	-0.003235293	-0.02177504	-0.023198947	-0.010009811	0.501388567	0.364287837	0.333641874	0.261296735	0.010068434	0.178508269	NA	no	DNA_repair	DNA_repair	0.01471	-0.170539	NEUTRAL	AGGRAVATING
MAG1_donor_1	RAD54_recipient_2	1786	652	521	65	376	1281	927	1086	263	284	655	0.038150458	-0.024844588	-0.021276256	-0.005374867	0.119262651	-0.038672749	0.033065776	-0.040173675	-0.04168447	0.045818463	NA	no	DNA_repair	DNA_repair	0.01471	-0.170539	NEUTRAL	AGGRAVATING
MAG1_donor_1	RAD55_recipient_1	645	128	127	5	10	251	131	208	0	36	83	0.018391203	0.006778649	-0.026840685	-0.107049262	0.074449329	-0.080159279	0.008027365	-0.087441827	-0.044624375	-0.039629043	NA	no	DNA_repair	DNA_repair	-0.003465	-0.214018	NEUTRAL	AGGRAVATING
MAG1_donor_1	CSM2_recipient_1	1052	1070	940	75	890	793	1162	851	990	1207	867	0.109594626	0.012058977	-0.086487076	0.09095836	-0.093901285	-0.036678249	0.014535541	0.053440053	0.115917401	0.012303654	NA	no	DNA_repair	DNA_repair	0.036377	-0.240259	ALLEVIATING	AGGRAVATING
MAG1_donor_1	RAD57_recipient_1	783	270	260	10	417	1140	649	990	226	258	631	-0.063363284	-0.074937939	-0.044406509	0.182441159	0.675496902	0.26182887	0.541112409	0.055321777	0.065770707	0.311828462	NA	no	DNA_repair	DNA_repair	-0.01554	-0.195307	NEUTRAL	AGGRAVATING
MAG1_donor_1	RAD59_recipient_1	3550	3100	3102	760	3508	2516	2746	2843	2977	0	3218	0.165099638	0.130559526	0.03526637	0.241588244	0.079632873	0.029203023	0.118414626	0.142655522	-0.135891919	0.19039356	NA	no	DNA_repair	DNA_repair	0.012644	-0.105375	NEUTRAL	NEUTRAL
MAG1_donor_1	RAD5_recipient_1	743	565	490	183	150	646	504	396	298	404	272	0.150289451	0.093380152	0.113639577	0.020227506	0.074196809	-0.012187068	-0.12589829	-0.104470466	-0.036417553	-0.084329295	NA	no	DNA_repair	DNA_repair	0.025659	0.020384	NEUTRAL	ALLEVIATING
MAG1_donor_1	RAD5_recipient_2	3631	2392	2131	679	816	3088	2180	2670	2572	2737	2229	0.200098647	0.175634811	0.082726757	0.065052891	0.301182282	0.100065805	0.199409071	0.216728709	0.20084898	0.190383195	NA	no	DNA_repair	DNA_repair	0.025659	0.020384	NEUTRAL	ALLEVIATING
MAG1_donor_1	RAD61_recipient_1	842	661	680	211	689	1093	1496	957	792	0	488	0.009466237	0.010260093	0.023263797	0.139192879	0.260334324	0.467321684	0.284451948	0.032184564	-0.151921719	-0.107211538	NA	no	DNA_repair	DNA_repair	0.002503	-0.079668	NEUTRAL	AGGRAVATING
MAG1_donor_1	RTT101_recipient_1	618	87	100	64	95	226	307	349	92	34	162	-0.016795662	-0.009774817	0.045363469	0.030095895	-0.024692992	-0.040370367	0.158368675	-0.016135515	-0.029595279	0.040166091	NA	no	DNA_repair	DNA_repair	-0.009653	0.060716	NEUTRAL	NEUTRAL
MAG1_donor_1	RTT101_recipient_2	398	137	122	60	109	249	238	264	88	0	179	0.085391137	0.058536319	0.070980475	0.069694106	0.135618869	0.035003459	0.156135633	0.033631539	-0.043738514	0.120323475	NA	no	DNA_repair	DNA_repair	-0.009653	0.060716	NEUTRAL	NEUTRAL
MAG1_donor_1	RTT107_recipient_1	260	185	140	20	168	371	472	396	261	70	331	0.081110083	-0.064161673	-0.012759737	0.097120553	0.546522412	0.585823384	0.690089268	0.472785634	0.015929541	0.526232232	NA	no	DNA_repair	DNA_repair	-0.007489	-0.140162	NEUTRAL	AGGRAVATING
MAG1_donor_1	SGS1_recipient_1	1531	647	884	100	422	1295	1369	1107	480	244	195	0.01651971	0.109213821	-0.009004903	0.011165457	0.156718627	0.115836756	0.145011306	-0.033680206	-0.074995825	-0.139911373	NA	no	DNA_repair	DNA_repair	0.000601	-0.129287	NEUTRAL	AGGRAVATING
MAG1_donor_1	SHU1_recipient_1	1330	1145	915	70	665	830	1124	855	1319	1497	935	0.059154545	-0.080556464	-0.08373141	0.021057918	-0.139915261	-0.065562018	-0.111329106	0.125880408	0.17339897	-0.025098642	NA	no	DNA_repair	DNA_repair	-0.011899	-0.160333	NEUTRAL	AGGRAVATING
MAG1_donor_1	CSM2_recipient_2	1612	2660	2465	210	2330	999	1837	1506	2727	2439	2200	0.178863105	0.158044344	-0.114194422	0.115018385	-0.131227249	-0.025684899	0.011992218	0.235017917	0.155915773	0.108472321	NA	no	DNA_repair	DNA_repair	0.036377	-0.240259	ALLEVIATING	AGGRAVATING
MAG1_donor_1	SHU1_recipient_2	1070	940	1030	85	990	768	1182	965	1115	1346	985	-0.013894824	0.045443445	-0.084972417	0.11949886	-0.127030971	-0.009823866	0.020643273	0.103891399	0.168802675	0.071794953	NA	no	DNA_repair	DNA_repair	-0.011899	-0.160333	NEUTRAL	AGGRAVATING
MAG1_donor_1	SHU2_recipient_1	2449	1575	1250	10	1130	1876	2683	2408	1723	2106	1644	0.177401459	0.102304837	-0.060816568	0.095576264	0.269731365	0.359433955	0.358315876	0.153264556	0.184629341	0.196613247	NA	no	DNA_repair	DNA_repair	0.02418	-0.16853	NEUTRAL	AGGRAVATING
MAG1_donor_1	SHU2_recipient_2	2691	2335	2335	150	2360	2631	3235	2869	1982	2891	2565	0.146215492	0.130243843	-0.072802068	0.165630907	0.230779958	0.317925635	0.295042749	0.017601654	0.165342048	0.215338279	NA	no	DNA_repair	DNA_repair	0.02418	-0.16853	NEUTRAL	AGGRAVATING
MAG1_donor_1	SLX4_recipient_1	2274	2395	2095	120	2040	1686	1627	1483	1674	1376	1575	0.160644833	0.071598026	-0.109191414	0.134415283	0.065937202	-0.030825867	-0.028028815	0.054436338	0.036794267	0.002495348	NA	no	DNA_repair	DNA_repair	0.026063	-0.223679	NEUTRAL	AGGRAVATING
MAG1_donor_1	SRS2_recipient_1	985	655	770	248	444	500	938	566	274	0	480	0.032477053	0.109429927	0.063494518	0.041576473	-0.242755311	-0.059473154	-0.088854377	-0.257760907	-0.238668409	-0.090235376	NA	no	DNA_repair	DNA_repair	0.017023	-0.031705	NEUTRAL	NEUTRAL
MAG1_donor_1	SRS2_recipient_2	1401	1105	1545	458	653	1038	1582	638	899	349	927	0.102145851	0.36077718	0.105834265	0.031525099	0.034023246	0.108556907	-0.130905504	-0.012342558	-0.084990678	0.035361637	NA	no	DNA_repair	DNA_repair	0.017023	-0.031705	NEUTRAL	NEUTRAL
MAG1_donor_1	YBR259W_recipient_1	4620	4794	4616	2469	5327	3633	4340	4695	4721	5423	4300	0.074618926	0.061524201	0.126757386	0.154685839	-0.007000253	-0.028325622	0.077243921	0.104964696	0.180336177	0.083842321	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	YCL047C_recipient_1	1205	661	657	394	794	905	800	712	1049	1132	946	0.163615574	0.168380187	0.139824647	0.263128518	0.334609485	0.208689521	0.197313258	0.371025541	0.336752356	0.339249615	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	YDL027C_recipient_1	1651	1361	1358	722	1447	1343	1654	1600	1668	2217	1258	0.150954369	0.15913079	0.137700638	0.200886318	0.090344809	0.17555036	0.234325444	0.274126017	0.330871343	0.121904345	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	YDL027C_recipient_2	2534	2771	2525	1334	3157	2395	2455	2207	2633	3555	2405	0.221079629	0.181266742	0.152847698	0.35516284	0.205166404	0.10457504	0.102810056	0.186623827	0.356602481	0.187843932	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	CSM3_recipient_1	1706	840	765	280	449	1082	1086	721	597	456	615	0.140187779	0.128219154	0.049663023	0.03131455	0.09757666	0.107997372	-0.018668099	0.033350813	0.043717602	0.046615363	NA	no	DNA_repair	DNA_repair	0.033516	-0.031771	NEUTRAL	NEUTRAL
MAG1_donor_1	YFR057W_recipient_1	3500	3018	3148	1711	3632	1654	3241	2638	3284	5129	2573	0.139991491	0.20242911	0.176006872	0.280446167	-0.078968077	0.145518367	0.059820205	0.179728794	0.450048253	0.105079755	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	YKR011C_recipient_1	1492	2048	1936	1032	2370	1601	2356	1817	2099	2440	2098	0.231464234	0.178518983	0.188209562	0.34431596	0.176218317	0.258201666	0.23411981	0.343504218	0.395702524	0.408548285	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	YKR011C_recipient_2	1563	1618	1591	865	1750	1457	1844	1500	1880	2777	1557	0.177100066	0.182229961	0.168432362	0.244498985	0.120364095	0.197199752	0.155130086	0.278029244	0.508325326	0.194820907	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	YLR179C_recipient_1	1429	2106	2218	1103	2469	1339	1356	1868	2166	2711	1829	0.234834633	0.247590896	0.230907647	0.361355784	0.016905697	-0.021768462	0.182769961	0.293762551	0.466823266	0.206632895	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	YLR179C_recipient_2	2099	2412	2275	1258	2441	1812	2090	2275	2348	3253	2227	0.21211777	0.20845747	0.189871991	0.262825399	0.075489701	0.098243243	0.159958418	0.234999156	0.423642778	0.213651037	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	YLR356W_recipient_1	4061	3234	3189	1802	4085	1246	2337	2584	3505	3875	2963	0.052759761	0.060930375	0.109565818	0.134252332	-0.141947007	-0.063724807	-0.002856463	0.101125016	0.163582879	0.052177679	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	YLR356W_recipient_2	2498	1597	1700	835	1850	1257	846	1600	2046	2155	1643	0.061485993	0.135216276	0.085920063	0.157530825	-0.053988744	-0.089069272	0.064005476	0.177440112	0.206425651	0.074853576	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	CSM3_recipient_2	264	110	190	73	91	106	236	85	122	25	129	0.07283513	0.34942687	0.118958163	0.042084466	-0.043762552	0.367245732	-0.057141203	0.130463231	-0.045438574	0.152139692	NA	no	DNA_repair	DNA_repair	0.033516	-0.031771	NEUTRAL	NEUTRAL
MAG1_donor_1	FLO8_recipient_1	1379	1414	1395	740	1481	1605	1808	1649	1639	2516	1472	0.261466403	0.278633383	0.194561558	0.310351018	0.338779473	0.370025303	0.356888832	0.360901725	0.622404412	0.310981344	77532	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	FLO8_recipient_2	1158	1625	1595	881	1842	947	1481	1476	1460	2182	1288	0.237075853	0.24018717	0.230004614	0.341834174	-0.024058565	0.132824586	0.198904972	0.218154547	0.506763348	0.151722771	77532	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_1	GAL2_recipient_2	1630	2177	2136	1160	2000	725	1341	1366	2114	3352	1072	0.217410269	0.219269005	0.214653996	0.135477351	-0.275388623	-0.241499113	-0.080711568	0.246920258	0.571188677	-0.174563567	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_2	APT2_recipient_1	2235	3276	3201	1660	3361	4588	3699	3591	3625	4436	3755	0.430061041	0.497802011	0.291951956	0.452749046	0.564756977	0.291158389	0.325997263	0.486207056	0.628598911	0.506664145	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_2	GAL2_recipient_1	1330	2484	2267	1187	2754	2941	2544	2743	2544	3454	2458	0.283597575	0.203252617	0.205854985	0.463510975	0.294031651	0.114114335	0.29061292	0.260253139	0.618753703	0.189748794	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_2	HO_recipient_1	2205	6234	6316	2975	6957	5330	9604	6397	5979	7782	6203	0.720756781	0.810745543	0.410240495	0.852220454	0.478820557	1.225468951	0.816056694	0.722350096	1.072755999	0.733337816	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_2	HO_recipient_2	2270	6676	6224	3332	7302	6243	8098	6313	7073	9179	7590	0.768206551	0.745146077	0.487495078	0.911419497	0.535752288	0.768123807	0.617069039	0.843123493	1.111356648	0.850001022	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_2	MAG1_recipient_1	300	8	10	1	9	12	18	10	10	13	10	-1.003138168	-1.184637638	-0.143705491	-0.929770186	-1.117800969	-1.338787503	-1.044012386	-0.993624718	-0.963754668	-1.031979473	0	YES	DNA_repair	DNA_repair	NA	NA	NA	NA
MAG1_donor_2	MAL13_recipient_1	1765	3017	2885	1557	3262	3618	3540	3468	3354	4642	3203	0.404001445	0.415185155	0.279434026	0.496157219	0.418127187	0.351663273	0.435104354	0.470535158	0.797441996	0.407110316	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_2	MMS1_recipient_1	330	270	250	85	512	1055	893	970	534	185	735	0.087418806	0.086422775	0.079271779	0.659574213	1.495199439	1.047148843	1.341045431	0.772046312	0.106927056	0.898225778	NA	no	DNA_repair	DNA_repair	0.050769	0.129068	ALLEVIATING	ALLEVIATING
MAG1_donor_2	MMS4_recipient_1	575	732	806	280	628	939	888	792	397	205	651	0.140634159	0.217134739	0.148568368	0.133442684	0.099654536	-0.007698264	0.070627484	-0.126372795	-0.179073228	-0.00540737	NA	no	DNA_repair	DNA_repair	-0.007781	-0.075603	NEUTRAL	AGGRAVATING
MAG1_donor_2	MPH1_recipient_1	275	300	290	25	295	684	430	504	641	850	633	0.159352326	0.079938991	-0.108058897	0.231731115	1.090501543	-0.244443694	0.821879811	1.04891349	1.088187688	0.991364772	NA	no	DNA_repair	DNA_repair	-0.010536	-0.179167	NEUTRAL	AGGRAVATING
MAG1_donor_2	MUS81_recipient_1	210	187	229	78	161	313	275	195	25	0	189	0.024211362	0.122968674	0.093495613	0.071703532	0.049403417	-0.027979423	-0.080073173	-0.322389699	-0.154714805	-0.001387289	NA	no	DNA_repair	DNA_repair	0.011532	-0.07036	NEUTRAL	AGGRAVATING
MAG1_donor_2	NGL3_recipient_1	10195	19930	20163	10269	25657	19330	17045	19562	19779	21931	20011	0.344324373	0.354440693	0.271631572	0.542138065	0.178342904	0.056211123	0.251013596	0.348781773	0.487311032	0.276407016	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_2	CLA4_recipient_1	875	1105	1025	389	880	890	0	0	0	429	0	0.368774207	0.369858251	0.129598834	0.215316948	-0.018994797	-0.83492248	-0.705710544	-0.486808926	-0.034736631	-0.508668349	NA	no	DNA_repair	DNA_repair	0.057002	-0.040853	ALLEVIATING	AGGRAVATING
MAG1_donor_2	NGL3_recipient_2	1845	4320	4112	2630	5516	3567	4886	4302	5063	5550	4770	0.312550344	0.324560383	0.447091035	0.782484764	-0.018545706	0.355630216	0.230019184	0.628775637	0.784187342	0.511062424	NA	no	DNA_repair	Neutral	NA	NA	NA	NA
MAG1_donor_2	PSY3_recipient_1	1280	2815	2535	225	2085	2486	3205	2659	2464	2616	2838	0.199020495	0.166109016	-0.175390278	0.063155019	0.115149082	0.105474354	0.261310996	0.011900398	0.152100413	0.096890165	NA	no	DNA_repair	DNA_repair	0.014564	-0.153914	NEUTRAL	AGGRAVATING
MAG1_donor_2	PSY3_recipient_2	4945	5000	5140	330	4405	5791	6813	5643	4853	4893	6233	0.118219069	0.203028989	-0.092713281	0.13156256	0.275203336	0.224121462	0.215371285	0.113687371	0.162143239	0.20776744	NA	no	DNA_repair	DNA_repair	0.014564	-0.153914	NEUTRAL	AGGRAVATING
MAG1_donor_2	RAD18_recipient_1	385	175	130	60	10	264	306	341	239	235	74	-0.079752785	-0.172077636	0.048945667	-0.090912425	-0.166246911	0.021973446	0.136281743	-0.060231371	-0.121531331	-0.325621504	NA	no	DNA_repair	DNA_repair	-0.039077	0.008241	AGGRAVATING	NEUTRAL
MAG1_donor_2	RAD18_recipient_2	785	570	560	289	40	1133	1172	1023	879	1211	0	-0.085148788	-0.065589259	0.172332103	-0.113885057	0.17527675	0.164332247	0.225263905	0.092809807	0.271680068	-0.693102759	NA	no	DNA_repair	DNA_repair	-0.039077	0.008241	AGGRAVATING	NEUTRAL
MAG1_donor_2	RAD51_recipient_1	280	212	188	5	183	399	308	354	181	173	233	0.166644122	0.087956945	-0.093674885	0.134259573	0.330175526	0.14301394	0.237026265	0.131223637	0.097340416	0.173945732	103964	no	DNA_repair	DNA_repair	0.009276	-0.184353	NEUTRAL	AGGRAVATING
